# frameNo,time,energy,intensity,sonorantEnergy,sonorantIntensity,band2to20Energy,band2to20Intensity,band1Intensity,band2Intensity,band3Intensity,band4Intensity,band1overlapInten,band2overlapInten,band3overlapInten,band4overlapInten,band1vaishaliInten,band2vaishaliInten,band3vaishaliInten,band4vaishaliInten,spectralTilt
110.00000,1.10000,0.08539,-10.68576,0.07492,-11.25386,0.07832,-11.06149,-19.59057,-18.45586,-20.38514,-28.17303,-11.66926,-18.01993,-27.26294,-33.01030,-21.29407,-11.40504,-27.96872,-33.01030,103.42624
111.00000,1.11000,0.08569,-10.67054,0.07659,-11.15839,0.08048,-10.94290,-20.05615,-18.73363,-20.25432,-28.37830,-11.55798,-17.90838,-27.40789,-33.01030,-21.97086,-11.31688,-28.19922,-33.01030,97.29688
112.00000,1.12000,0.07944,-10.99938,0.07023,-11.53508,0.07410,-11.30171,-20.13020,-18.74634,-20.86104,-28.14586,-11.91073,-18.34117,-27.18642,-33.01030,-22.18421,-11.69606,-28.01710,-33.01030,97.05511
113.00000,1.13000,0.08323,-10.79728,0.07184,-11.43647,0.07670,-11.15192,-19.13452,-18.85333,-20.68072,-28.71131,-11.78888,-18.26509,-27.75188,-33.01030,-20.86718,-11.59853,-28.57715,-33.01030,98.20289
114.00000,1.14000,0.07912,-11.01705,0.06917,-11.60078,0.07408,-11.30323,-19.74452,-18.62200,-20.99413,-28.07488,-11.95978,-18.40945,-27.03781,-33.01030,-22.13051,-11.78216,-27.93922,-33.01030,98.45220
115.00000,1.15000,0.08129,-10.89974,0.06922,-11.59798,0.07445,-11.28151,-18.92590,-18.77781,-20.87753,-28.51720,-11.94250,-18.34356,-27.62553,-33.01030,-20.68321,-11.76985,-28.29280,-33.01030,100.49163
116.00000,1.16000,0.07544,-11.22420,0.06527,-11.85270,0.07053,-11.51609,-19.72257,-18.72345,-21.18414,-27.68450,-12.21136,-18.53562,-26.85424,-33.01030,-22.08383,-12.04357,-27.43796,-33.01030,96.38404
117.00000,1.17000,0.07819,-11.06872,0.06520,-11.85738,0.07108,-11.48279,-18.61685,-18.84253,-21.02961,-28.02542,-12.20694,-18.45640,-27.20562,-33.01030,-20.42619,-12.05500,-27.64962,-33.01030,100.01391
118.00000,1.18000,0.07342,-11.34199,0.06310,-11.99946,0.06920,-11.59871,-19.54467,-18.51435,-21.51172,-27.30017,-12.33092,-18.75310,-26.46632,-33.01030,-22.31032,-12.23005,-26.94838,-33.01030,95.34059
119.00000,1.19000,0.07676,-11.14883,0.06179,-12.09092,0.06877,-11.62570,-17.95695,-18.79022,-21.19436,-27.17483,-12.46442,-18.60909,-26.31574,-33.01030,-19.83587,-12.34487,-26.83267,-33.01030,103.82474
120.00000,1.20000,0.07214,-11.41799,0.06133,-12.12348,0.06820,-11.66194,-19.31550,-18.42838,-21.32120,-26.81900,-12.46312,-18.58331,-26.12106,-33.01030,-22.23423,-12.37929,-26.49951,-33.01030,94.80428
121.00000,1.21000,0.07163,-11.44877,0.05640,-12.48728,0.06399,-11.93887,-17.76265,-19.01646,-21.27464,-26.84252,-12.88402,-18.58879,-26.00875,-33.01030,-19.82987,-12.82068,-26.48589,-33.01030,101.14485
122.00000,1.22000,0.06507,-11.86605,0.05443,-12.64169,0.06204,-12.07295,-19.24177,-18.95000,-21.34425,-26.41633,-13.00707,-18.48440,-25.73960,-33.01030,-22.62440,-12.98396,-26.13162,-33.01030,88.54839
123.00000,1.23000,0.06756,-11.70308,0.05187,-12.85043,0.05930,-12.26944,-17.68232,-19.23562,-21.29526,-26.39124,-13.31934,-18.45135,-25.41457,-33.01030,-19.66840,-13.23544,-26.20890,-33.01030,101.94619
124.00000,1.24000,0.06347,-11.97426,0.05246,-12.80200,0.06049,-12.18312,-19.25479,-18.82256,-21.76863,-25.58762,-13.15593,-18.51846,-24.88129,-33.01030,-22.58104,-13.17602,-25.40948,-33.01030,87.46180
125.00000,1.25000,0.06310,-11.99944,0.04739,-13.24322,0.05565,-12.54565,-17.71379,-19.43883,-22.12258,-25.56411,-13.63641,-18.67103,-24.65090,-33.01030,-20.00251,-13.71211,-25.40653,-33.01030,100.02868
126.00000,1.26000,0.06006,-12.21407,0.04853,-13.13994,0.05721,-12.42526,-18.96488,-18.96071,-22.35100,-25.12316,-13.43981,-18.61375,-24.36845,-33.01030,-22.51642,-13.60887,-24.99726,-33.01030,87.49039
127.00000,1.27000,0.05819,-12.35154,0.04234,-13.73235,0.05115,-12.91126,-17.77535,-19.36367,-23.51840,-25.05359,-14.00542,-19.24093,-24.23690,-33.01030,-20.15096,-14.25526,-24.94990,-33.01030,95.78192
128.00000,1.28000,0.05520,-12.58099,0.04255,-13.71077,0.05235,-12.81103,-18.76082,-19.37836,-23.37397,-24.25237,-13.93873,-18.85436,-23.47764,-33.01030,-22.29854,-14.28943,-24.14819,-33.01030,83.79665
129.00000,1.29000,0.05286,-12.76851,0.03734,-14.27804,0.04713,-13.26735,-17.99405,-19.83542,-24.14777,-24.29475,-14.50376,-19.29207,-23.64920,-33.01030,-20.71517,-14.89096,-24.18472,-33.01030,89.68222
130.00000,1.30000,0.05040,-12.97587,0.03756,-14.25280,0.04713,-13.26748,-18.83813,-19.90238,-23.81627,-24.38734,-14.47617,-19.06378,-23.54766,-33.01030,-22.08547,-14.84937,-24.22365,-33.01030,82.96324
131.00000,1.31000,0.04707,-13.27273,0.03130,-15.04470,0.04164,-13.80500,-18.03505,-20.17379,-25.51113,-23.82296,-15.18952,-19.62947,-23.17640,-33.01030,-20.86992,-15.79349,-23.66582,-33.01030,84.07307
132.00000,1.32000,0.04533,-13.43613,0.03245,-14.88790,0.04268,-13.69799,-18.97835,-20.19608,-24.81107,-23.43833,-15.08999,-19.20768,-22.74756,-33.01030,-22.52783,-15.65152,-23.32489,-33.01030,76.75646
133.00000,1.33000,0.04221,-13.74569,0.02686,-15.70954,0.03745,-14.26521,-18.45765,-20.55787,-26.49705,-23.01541,-15.83543,-19.61769,-22.47008,-32.58111,-21.42570,-16.55505,-22.92114,-33.01030,77.04534
134.00000,1.34000,0.03885,-14.10641,0.02631,-15.79840,0.03636,-14.39376,-19.36539,-20.72290,-25.61014,-23.10448,-16.01286,-19.41902,-22.46434,-32.37498,-23.01841,-16.68463,-23.01737,-33.01030,69.74137
135.00000,1.35000,0.03774,-14.23190,0.02281,-16.41902,0.03333,-14.77128,-18.70346,-20.69606,-28.23045,-22.78032,-16.50070,-19.93892,-22.27383,-31.78521,-21.77677,-17.42128,-22.68527,-33.01030,70.11202
136.00000,1.36000,0.03787,-14.21685,0.02376,-16.24100,0.03486,-14.57617,-18.84438,-20.65370,-26.11293,-22.82364,-16.36259,-19.40399,-22.25853,-31.65612,-22.35866,-17.28060,-22.72865,-33.01030,68.94162
137.00000,1.37000,0.03398,-14.68776,0.01978,-17.03825,0.03065,-15.13612,-19.10084,-20.89360,-29.58234,-22.37894,-17.10193,-19.94039,-21.90179,-31.10243,-22.55486,-18.25367,-22.29623,-33.01030,60.14881
138.00000,1.38000,0.03313,-14.79726,0.01961,-17.07562,0.02994,-15.23796,-19.19417,-20.89477,-27.07093,-22.97975,-17.18022,-19.84433,-22.47347,-31.80627,-22.47692,-18.17080,-22.88345,-33.01030,63.49842
139.00000,1.39000,0.03107,-15.07688,0.01773,-17.51368,0.02831,-15.48127,-19.25247,-20.81119,-30.40793,-22.68422,-17.51981,-20.25530,-22.18215,-32.24823,-22.99709,-18.87611,-22.62442,-33.01030,54.64176
140.00000,1.40000,0.03248,-14.88400,0.01782,-17.49002,0.02870,-15.42079,-18.76417,-20.99798,-27.55638,-22.71789,-17.57988,-19.98262,-22.26646,-32.58900,-21.92428,-18.82893,-22.67233,-33.01030,60.60476
141.00000,1.41000,0.03083,-15.10971,0.01706,-17.68147,0.02843,-15.46202,-19.20797,-20.46618,-31.12264,-22.30243,-17.67541,-19.99655,-21.82032,-33.01030,-23.01158,-19.18587,-22.26060,-33.01030,48.13428
142.00000,1.42000,0.03278,-14.84380,0.01772,-17.51605,0.02906,-15.36655,-18.83195,-20.33598,-27.66004,-22.23149,-17.61409,-19.57769,-21.82124,-33.01030,-21.91101,-18.85547,-22.19646,-33.01030,57.21054
143.00000,1.43000,0.02975,-15.26534,0.01673,-17.76632,0.02791,-15.54311,-19.51488,-19.96894,-31.80798,-22.39823,-17.69991,-20.02631,-21.97145,-33.01030,-23.59718,-19.19561,-22.35756,-33.01030,42.59536
144.00000,1.44000,0.03312,-14.79890,0.01788,-17.47582,0.02977,-15.26265,-18.86077,-19.79850,-27.90074,-22.08690,-17.54192,-19.42692,-21.65852,-33.01030,-22.07222,-18.77783,-22.04777,-33.01030,51.65758
145.00000,1.45000,0.03089,-15.10213,0.01787,-17.47862,0.02948,-15.30415,-19.56347,-19.31522,-30.81748,-22.31121,-17.38815,-19.67610,-21.94726,-33.01030,-23.79983,-18.76842,-22.25297,-33.01030,39.40759
146.00000,1.46000,0.03433,-14.64276,0.01859,-17.30611,0.03068,-15.13106,-18.70593,-19.29088,-28.42112,-22.05188,-17.32481,-19.34654,-21.65849,-33.01030,-21.89296,-18.58248,-22.00543,-33.01030,52.69549
147.00000,1.47000,0.03203,-14.94427,0.01878,-17.26405,0.03073,-15.12385,-19.62637,-19.00256,-29.88927,-21.92285,-17.25256,-19.36794,-21.62077,-33.01030,-23.92781,-18.52276,-21.87288,-33.01030,39.72703
148.00000,1.48000,0.03707,-14.31009,0.02127,-16.72236,0.03354,-14.74395,-18.78336,-18.50033,-27.70831,-21.79061,-16.83030,-18.90042,-21.39356,-33.01030,-21.90073,-17.83455,-21.74498,-33.01030,54.33427
149.00000,1.49000,0.03275,-14.84803,0.01967,-17.06214,0.03126,-15.05041,-19.65155,-18.62299,-29.23564,-22.25379,-17.02200,-19.41922,-21.99861,-33.01030,-23.81019,-18.12336,-22.19009,-33.01030,41.48382
150.00000,1.50000,0.03749,-14.26100,0.02209,-16.55731,0.03370,-14.72388,-18.92327,-18.27233,-27.30294,-22.06418,-16.69143,-18.97330,-21.68309,-33.01030,-21.86151,-17.51064,-21.99765,-33.01030,54.78514
151.00000,1.51000,0.03391,-14.69698,0.02148,-16.67940,0.03272,-14.85152,-19.91951,-18.16838,-28.51796,-22.38167,-16.70990,-19.32830,-22.09294,-33.01030,-24.09706,-17.59107,-22.30781,-33.01030,41.13404
152.00000,1.52000,0.03818,-14.18151,0.02343,-16.30305,0.03457,-14.61306,-19.00999,-18.03189,-26.70669,-22.43531,-16.47017,-18.99596,-22.02404,-33.01030,-22.08071,-17.16202,-22.35156,-33.01030,57.37564
153.00000,1.53000,0.03429,-14.64867,0.02232,-16.51386,0.03319,-14.78960,-20.04971,-18.13460,-27.34574,-22.59315,-16.64462,-19.37561,-22.26623,-33.01030,-24.31796,-17.37077,-22.50337,-33.01030,44.23479
154.00000,1.54000,0.03758,-14.25086,0.02374,-16.24582,0.03460,-14.60933,-19.37135,-18.16426,-26.69310,-22.41673,-16.45041,-19.14050,-22.02710,-33.01030,-22.58762,-17.07013,-22.33141,-33.01030,57.70031
155.00000,1.55000,0.03576,-14.46632,0.02478,-16.05912,0.03480,-14.58457,-20.43575,-17.83530,-26.36332,-22.68288,-16.36780,-19.05878,-22.23207,-33.01030,-24.73128,-16.86940,-22.59780,-33.01030,47.85406
156.00000,1.56000,0.03858,-14.13614,0.02594,-15.85996,0.03584,-14.45586,-19.76832,-17.83039,-25.82921,-22.77188,-16.14697,-19.11415,-22.41649,-33.01030,-23.06116,-16.54204,-22.69615,-33.01030,60.48004
157.00000,1.57000,0.03581,-14.46022,0.02522,-15.98254,0.03474,-14.59166,-20.58800,-17.92419,-26.07859,-22.89605,-16.34296,-19.28505,-22.38762,-33.01030,-24.76646,-16.74480,-22.77826,-33.01030,52.86608
158.00000,1.58000,0.03694,-14.32539,0.02552,-15.93184,0.03474,-14.59168,-20.00918,-18.15519,-25.41902,-23.56609,-16.21787,-19.62241,-23.23556,-33.01030,-23.52302,-16.55169,-23.44273,-33.01030,62.17213
159.00000,1.59000,0.03389,-14.69957,0.02441,-16.12447,0.03303,-14.81156,-21.05320,-18.28551,-25.48426,-23.43899,-16.56942,-19.56682,-22.86916,-33.01030,-25.34719,-16.83188,-23.30671,-33.01030,51.18184
160.00000,1.60000,0.03493,-14.56778,0.02513,-15.99797,0.03316,-14.79320,-20.82257,-18.36992,-25.17745,-24.04246,-16.35385,-19.89634,-23.70626,-33.01030,-24.46166,-16.51592,-23.88597,-33.01030,58.17220
161.00000,1.61000,0.03340,-14.76246,0.02469,-16.07423,0.03250,-14.88148,-21.27430,-18.47728,-25.02263,-24.08829,-16.53932,-19.88366,-23.45365,-33.01030,-25.60255,-16.71105,-23.93330,-33.01030,54.65720
162.00000,1.62000,0.03456,-14.61384,0.02549,-15.93693,0.03325,-14.78206,-21.13159,-18.67670,-24.71648,-24.22865,-16.33430,-19.91523,-23.77943,-33.01030,-25.14428,-16.44565,-24.07352,-33.01030,57.93937
163.00000,1.63000,0.03394,-14.69232,0.02566,-15.90730,0.03291,-14.82654,-21.58876,-18.66053,-24.19363,-24.22052,-16.48129,-19.74439,-23.51933,-33.01030,-25.72291,-16.45903,-24.07589,-33.01030,57.63427
164.00000,1.64000,0.03553,-14.49448,0.02712,-15.66692,0.03425,-14.65302,-21.51906,-18.84702,-24.17219,-24.22100,-16.19232,-19.63152,-23.59074,-33.01030,-25.64976,-16.18272,-24.06256,-33.01030,58.47728
165.00000,1.65000,0.03450,-14.62134,0.02650,-15.76812,0.03308,-14.80408,-21.44586,-18.89725,-23.87713,-24.67855,-16.40052,-19.84474,-23.91383,-33.01030,-25.27798,-16.32323,-24.50379,-33.01030,61.81889
166.00000,1.66000,0.03470,-14.59651,0.02764,-15.58389,0.03389,-14.69988,-22.14648,-19.14300,-23.71866,-24.74749,-16.19210,-19.68466,-24.01681,-33.01030,-26.54135,-16.08140,-24.56994,-33.01030,59.36248
167.00000,1.67000,0.03355,-14.74365,0.02582,-15.88004,0.03219,-14.92274,-21.85907,-19.07899,-24.33876,-24.85458,-16.39031,-20.24434,-24.19575,-33.01030,-25.53965,-16.32440,-24.65198,-33.01030,60.93460
168.00000,1.68000,0.03427,-14.65103,0.02742,-15.61872,0.03331,-14.77427,-22.32814,-19.19090,-23.92094,-25.06715,-16.17551,-20.02286,-24.26271,-33.01030,-26.70275,-16.06953,-24.87822,-33.01030,58.44363
169.00000,1.69000,0.03342,-14.76008,0.02612,-15.82947,0.03205,-14.94151,-21.97990,-19.05957,-24.52161,-25.40904,-16.28861,-20.57796,-24.71011,-33.01030,-25.67437,-16.23391,-25.16021,-33.01030,60.16946
170.00000,1.70000,0.03434,-14.64230,0.02789,-15.54500,0.03369,-14.72526,-22.70843,-19.10829,-24.34402,-24.88336,-16.07440,-20.09009,-23.96082,-33.01030,-27.17091,-16.00918,-24.69248,-33.01030,57.91516
171.00000,1.71000,0.03278,-14.84333,0.02551,-15.93216,0.03130,-15.04443,-22.13736,-19.25842,-25.24660,-25.21177,-16.32756,-20.89921,-24.45862,-33.01030,-25.63295,-16.33094,-24.99802,-33.01030,58.74435
172.00000,1.72000,0.03319,-14.78984,0.02705,-15.67780,0.03260,-14.86779,-23.10044,-19.06698,-25.13625,-24.96725,-16.11737,-20.61158,-24.06532,-33.01030,-27.44862,-16.10322,-24.79285,-33.01030,55.72645
173.00000,1.73000,0.03262,-14.86522,0.02597,-15.85572,0.03115,-15.06594,-22.43932,-19.03688,-25.82839,-25.82018,-16.20301,-21.44210,-24.86215,-33.01030,-25.84789,-16.21499,-25.59576,-33.01030,57.88216
174.00000,1.74000,0.03309,-14.80286,0.02713,-15.66594,0.03264,-14.86283,-23.42404,-18.76608,-25.66372,-24.81669,-16.04520,-20.74896,-23.97611,-33.01030,-27.97851,-16.07282,-24.63582,-33.01030,54.75025
175.00000,1.75000,0.03278,-14.84436,0.02586,-15.87332,0.03114,-15.06655,-22.42733,-19.04923,-26.35249,-25.41151,-16.18325,-21.47662,-24.63320,-33.01030,-25.55496,-16.23611,-25.19359,-33.01030,58.20841
176.00000,1.76000,0.03187,-14.96600,0.02626,-15.80649,0.03143,-15.02621,-23.81599,-18.69506,-26.68331,-25.27252,-16.07762,-21.35500,-24.45047,-33.01030,-28.16536,-16.15350,-25.04077,-33.01030,53.79510
177.00000,1.77000,0.03219,-14.92287,0.02571,-15.89917,0.03081,-15.11340,-23.00241,-18.97976,-27.02994,-25.26144,-16.19999,-21.66589,-24.43946,-33.01030,-26.22228,-16.25820,-25.02058,-33.01030,54.37224
178.00000,1.78000,0.03075,-15.12179,0.02537,-15.95639,0.03044,-15.16543,-24.35008,-18.64185,-27.68875,-25.25489,-16.14820,-21.85928,-24.66613,-33.01030,-28.81762,-16.25243,-25.00836,-33.01030,51.83575
179.00000,1.79000,0.03188,-14.96519,0.02592,-15.86446,0.03066,-15.13362,-23.63051,-18.90184,-27.07716,-25.41165,-16.15555,-21.79896,-24.59250,-33.01030,-26.79874,-16.16859,-25.16974,-33.01030,52.43169
180.00000,1.80000,0.02984,-15.25254,0.02468,-16.07655,0.02949,-15.30271,-24.67097,-18.71356,-27.41189,-25.45675,-16.28351,-22.00184,-24.94426,-33.01030,-29.04605,-16.34131,-25.22432,-33.01030,50.09278
181.00000,1.81000,0.03129,-15.04639,0.02535,-15.95991,0.03002,-15.22544,-23.79942,-19.13444,-27.03787,-25.20236,-16.26279,-21.73520,-24.51256,-33.01030,-27.01301,-16.27994,-24.97501,-33.01030,50.41566
182.00000,1.82000,0.02847,-15.45614,0.02325,-16.33572,0.02796,-15.53415,-24.88672,-19.01544,-27.62329,-25.21768,-16.54833,-22.06416,-24.88966,-33.01030,-29.03803,-16.59987,-25.04046,-33.01030,47.44607
183.00000,1.83000,0.02945,-15.30845,0.02386,-16.22344,0.02834,-15.47611,-24.13137,-19.43588,-26.55563,-25.42006,-16.57315,-21.79156,-24.76351,-33.01030,-27.39042,-16.53443,-25.19412,-33.01030,48.94698
184.00000,1.84000,0.02714,-15.66470,0.02228,-16.52011,0.02656,-15.75755,-24.85951,-19.21226,-26.90674,-26.07373,-16.78968,-22.26990,-25.53849,-33.01030,-28.80289,-16.76653,-25.82538,-33.01030,47.00025
185.00000,1.85000,0.02813,-15.50855,0.02283,-16.41417,0.02717,-15.65987,-24.32823,-19.90338,-25.96281,-25.60761,-16.85026,-21.70691,-24.90491,-33.01030,-27.65247,-16.74173,-25.35384,-33.01030,48.29081
186.00000,1.86000,0.02581,-15.88187,0.02104,-16.76967,0.02532,-15.96619,-25.30967,-19.58775,-26.24681,-25.51577,-17.18827,-21.93795,-25.12271,-33.01030,-29.37215,-17.04639,-25.31236,-33.01030,43.27583
187.00000,1.87000,0.02616,-15.82341,0.02122,-16.73179,0.02555,-15.92648,-25.07413,-20.37624,-25.08403,-25.32874,-17.31303,-21.41794,-24.75703,-33.01030,-28.97588,-17.05300,-25.14411,-33.01030,44.58467
188.00000,1.88000,0.02350,-16.28991,0.01891,-17.23241,0.02292,-16.39743,-25.64381,-20.28577,-25.36620,-25.67566,-17.87588,-21.85045,-25.24324,-33.01030,-29.37012,-17.50775,-25.51389,-33.01030,39.10847
189.00000,1.89000,0.02431,-16.14262,0.01991,-17.00871,0.02372,-16.24833,-25.91069,-20.77954,-24.20771,-25.61051,-17.81888,-21.23999,-25.05566,-33.01030,-29.81141,-17.29359,-25.47437,-33.01030,40.73575
190.00000,1.90000,0.02175,-16.62576,0.01729,-17.62131,0.02107,-16.76365,-25.81506,-20.97915,-24.49095,-25.84003,-18.53893,-21.63489,-25.42681,-33.01030,-29.30083,-17.89827,-25.71158,-33.01030,35.36722
191.00000,1.91000,0.02241,-16.49497,0.01807,-17.43079,0.02178,-16.61911,-25.85688,-21.38996,-23.75587,-25.98711,-18.43811,-21.39969,-25.66865,-33.01030,-29.70324,-17.69457,-25.88290,-33.01030,37.51907
192.00000,1.92000,0.02078,-16.82287,0.01624,-17.89416,0.01985,-17.02303,-25.47294,-21.61187,-23.80339,-26.14673,-19.10491,-21.55236,-25.78007,-33.01030,-28.53754,-18.18180,-26.00897,-33.01030,32.78791
193.00000,1.93000,0.02171,-16.63338,0.01678,-17.75229,0.02034,-16.91654,-24.98199,-21.89721,-23.31584,-26.08531,-19.04380,-21.26909,-25.86212,-33.01030,-27.45800,-18.00355,-25.94870,-33.01030,36.00764
194.00000,1.94000,0.02247,-16.48308,0.01561,-18.06467,0.01882,-17.25369,-22.75554,-21.94372,-23.34916,-26.57492,-19.57542,-21.49955,-26.12155,-33.01030,-24.00643,-18.34935,-26.39478,-33.01030,42.25859
195.00000,1.95000,0.02381,-16.23292,0.01585,-17.99917,0.01932,-17.13918,-21.95750,-22.28616,-23.06943,-26.55589,-19.49337,-21.38935,-26.41822,-33.01030,-23.14131,-18.24571,-26.35149,-33.01030,48.08101
196.00000,1.96000,0.02128,-16.71955,0.01496,-18.25017,0.01817,-17.40570,-23.10188,-22.32061,-22.90574,-26.77587,-20.00490,-21.29278,-26.42298,-33.01030,-24.43960,-18.55145,-26.56974,-33.01030,39.75188
197.00000,1.97000,0.02223,-16.53073,0.01505,-18.22368,0.01804,-17.43710,-22.22687,-22.52204,-22.95609,-27.58540,-19.86503,-21.53828,-27.34442,-33.01030,-23.34997,-18.44892,-27.35803,-33.01030,44.22142
198.00000,1.98000,0.02082,-16.81504,0.01438,-18.42331,0.01737,-17.60180,-22.69559,-22.89473,-22.56824,-27.54896,-20.38477,-21.20689,-27.20102,-33.01030,-24.01363,-18.72802,-27.34940,-33.01030,40.00535
199.00000,1.99000,0.02159,-16.65744,0.01461,-18.35451,0.01772,-17.51656,-22.38727,-22.65558,-22.75270,-27.63336,-20.10043,-21.40390,-27.56072,-33.01030,-23.58671,-18.56418,-27.43739,-33.01030,41.81955
200.00000,2.00000,0.02063,-16.85436,0.01451,-18.38230,0.01768,-17.52603,-22.99079,-23.04141,-22.09194,-27.67960,-20.47850,-20.83038,-27.39860,-33.01030,-24.52159,-18.65199,-27.49633,-33.01030,39.50150
201.00000,2.01000,0.02198,-16.58006,0.01536,-18.13614,0.01843,-17.34544,-22.50869,-22.68634,-22.07678,-28.07335,-20.09677,-20.90002,-28.04492,-33.01030,-23.83655,-18.34732,-27.89483,-33.01030,42.89511
202.00000,2.02000,0.02064,-16.85319,0.01483,-18.28766,0.01773,-17.51319,-22.97724,-23.45319,-21.56889,-28.46824,-20.63361,-20.45554,-28.27945,-33.01030,-24.59394,-18.54763,-28.30879,-33.01030,38.67358
203.00000,2.03000,0.02464,-16.08373,0.01637,-17.86041,0.01950,-17.10027,-21.22036,-22.40745,-21.41868,-28.81641,-20.03203,-20.34958,-28.89650,-33.01030,-22.24281,-18.07060,-28.65905,-33.01030,47.48632
204.00000,2.04000,0.02744,-15.61599,0.01505,-18.22563,0.01907,-17.19608,-19.35471,-23.77105,-21.34250,-28.56111,-20.67269,-20.23419,-28.80429,-33.01030,-19.99508,-18.46337,-28.37552,-33.01030,52.77445
205.00000,2.05000,0.02698,-15.68911,0.01788,-17.47608,0.02232,-16.51308,-20.72460,-22.58984,-20.87095,-28.90070,-19.55190,-19.61942,-29.28444,-33.01030,-21.70337,-17.69246,-28.70254,-33.01030,54.40817
206.00000,2.06000,0.03426,-14.65257,0.01691,-17.71789,0.02204,-16.56723,-17.73825,-23.55996,-20.73090,-29.28599,-20.02373,-19.47693,-29.61031,-33.01030,-18.27274,-17.94574,-29.09488,-33.01030,63.26372
207.00000,2.07000,0.02835,-15.47517,0.01983,-17.02698,0.02412,-16.17533,-20.93220,-22.18260,-20.29257,-29.48962,-19.08130,-18.91546,-29.76701,-33.01030,-22.08625,-17.22790,-29.26389,-33.01030,54.48663
208.00000,2.08000,0.03242,-14.89136,0.01829,-17.37682,0.02297,-16.38908,-18.66828,-23.41126,-20.26210,-29.30795,-19.80513,-18.95313,-29.68657,-32.71362,-19.28507,-17.58267,-29.06894,-33.01030,59.82737
209.00000,2.09000,0.03236,-14.89976,0.02028,-16.93013,0.02481,-16.05346,-19.35465,-22.49449,-20.01004,-29.59773,-19.09270,-18.50354,-29.86110,-32.99474,-20.02722,-17.12698,-29.28343,-33.01030,59.71060
210.00000,2.10000,0.03550,-14.49804,0.01921,-17.16436,0.02415,-16.16994,-17.95745,-23.22871,-20.10845,-29.83873,-19.51987,-18.76171,-30.26965,-32.37654,-18.55561,-17.39536,-29.51470,-33.01030,63.74267
211.00000,2.11000,0.03406,-14.67785,0.02112,-16.75391,0.02575,-15.89169,-18.92440,-22.49500,-19.78837,-30.09173,-18.83392,-18.22742,-30.17137,-33.01030,-19.67339,-16.98598,-29.77385,-33.01030,62.06656
212.00000,2.12000,0.03252,-14.87867,0.01965,-17.06537,0.02413,-16.17409,-18.98041,-23.19523,-19.95125,-29.54843,-19.45564,-18.52310,-29.75419,-32.30094,-19.77001,-17.30898,-29.33359,-33.01030,59.48412
213.00000,2.13000,0.03373,-14.72044,0.02130,-16.71544,0.02565,-15.90838,-19.01585,-23.00806,-19.65826,-30.00142,-18.83572,-18.05047,-30.14858,-32.50542,-19.91997,-17.00025,-29.75658,-33.01030,61.55179
214.00000,2.14000,0.02940,-15.31670,0.01948,-17.10332,0.02369,-16.25354,-20.06080,-23.10016,-20.10921,-29.37419,-19.36931,-18.60214,-29.67273,-31.69598,-21.29292,-17.40397,-29.10198,-33.01030,56.01220
215.00000,2.15000,0.03445,-14.62851,0.02218,-16.54127,0.02643,-15.77875,-19.02683,-22.55312,-19.43348,-29.93582,-18.74867,-17.87232,-30.15828,-32.34431,-20.02333,-16.84681,-29.64877,-33.01030,61.51911
216.00000,2.16000,0.02901,-15.37395,0.02053,-16.87507,0.02463,-16.08615,-20.69619,-22.91990,-19.80543,-29.39564,-19.19320,-18.25927,-29.59203,-31.34650,-22.31749,-17.19158,-29.02042,-33.01030,53.65913
217.00000,2.17000,0.03492,-14.56906,0.02290,-16.40242,0.02721,-15.65259,-19.12626,-22.81217,-19.24468,-29.72516,-18.59498,-17.57596,-29.95068,-31.39581,-20.20804,-16.72039,-29.20359,-33.01030,61.31508
218.00000,2.18000,0.02942,-15.31378,0.02214,-16.54841,0.02614,-15.82687,-21.45939,-22.60921,-19.37903,-28.98570,-18.97317,-17.84515,-29.22109,-30.63119,-23.38358,-16.83853,-28.46666,-33.01030,51.63298
219.00000,2.19000,0.03463,-14.60515,0.02340,-16.30798,0.02784,-15.55391,-19.43419,-22.60877,-19.15260,-29.63286,-18.55894,-17.48309,-29.76956,-31.01942,-20.64196,-16.62917,-28.89802,-33.01030,61.90209
220.00000,2.20000,0.02938,-15.31988,0.02164,-16.64818,0.02643,-15.77893,-21.04467,-22.93304,-19.46827,-28.79071,-19.03662,-17.95183,-28.91709,-30.35450,-23.42960,-17.04124,-28.03546,-33.01030,52.41409
221.00000,2.21000,0.03523,-14.53065,0.02213,-16.54948,0.02761,-15.58874,-18.68350,-23.24121,-19.28574,-29.11507,-18.90155,-17.80288,-29.07450,-30.44008,-20.01413,-17.00649,-28.24556,-33.01030,64.05018
222.00000,2.22000,0.02828,-15.48483,0.02065,-16.85074,0.02582,-15.88120,-21.04886,-23.27208,-19.63858,-28.76078,-19.20500,-18.15784,-28.69208,-30.61174,-23.56460,-17.28852,-28.01429,-33.01030,51.47848
223.00000,2.23000,0.03420,-14.65977,0.02118,-16.74048,0.02667,-15.74005,-18.73585,-23.36046,-19.52880,-28.73912,-19.07975,-18.00280,-28.48727,-30.70742,-20.03757,-17.22318,-28.04890,-33.01030,63.10037
224.00000,2.24000,0.02800,-15.52889,0.02037,-16.91002,0.02574,-15.89402,-20.97667,-23.49231,-19.71783,-28.83968,-19.18331,-18.23918,-28.76132,-30.81640,-23.63684,-17.38107,-28.16082,-33.01030,50.75095
